timestamp,seconds,temp_a,temp_b,duty,target
18:23:44,4.2833,26.124,26.583,100.0,30
18:23:44,4.3226,26.124,26.532,100.0,30
18:23:44,4.3627,26.099,26.558,100.0,30
18:23:44,4.4068,26.124,26.558,100.0,30
18:23:44,4.4477,26.124,26.506,100.0,30
18:23:44,4.4907,26.099,26.532,100.0,30
18:23:44,4.5336,26.124,26.532,100.0,30
18:23:44,4.5727,26.124,26.532,100.0,30
18:23:44,4.6113,26.124,26.532,100.0,30
18:23:44,4.6513,26.124,26.558,100.0,30
18:23:44,4.6888,26.099,26.532,100.0,30
18:23:44,4.7297,26.124,26.532,100.0,30
18:23:44,4.7729,26.124,26.532,100.0,30
18:23:44,4.8132,26.124,26.532,100.0,30
18:23:44,4.8556,26.124,26.532,100.0,30
18:23:44,4.8947,26.099,26.532,100.0,30
18:23:44,4.9377,26.175,26.532,100.0,30
18:23:44,4.9786,26.124,26.558,100.0,30
18:23:44,5.0225,26.124,26.558,100.0,30
18:23:44,5.0626,26.15,26.506,100.0,30
18:23:45,5.1048,26.124,26.558,100.0,30
18:23:45,5.1433,26.124,26.558,100.0,30
18:23:45,5.1860,26.099,26.532,100.0,30
18:23:45,5.2254,26.15,26.532,100.0,30
18:23:45,5.2687,26.099,26.558,100.0,30
18:23:45,5.3087,26.15,26.506,100.0,30
18:23:45,5.3488,26.15,26.558,100.0,30
18:23:45,5.3886,26.124,26.558,100.0,30
18:23:45,5.4303,26.124,26.532,100.0,30
18:23:45,5.4737,26.124,26.558,100.0,30
18:23:45,5.5160,26.124,26.532,100.0,30
18:23:45,5.5568,26.124,26.532,100.0,30
18:23:45,5.5973,26.124,26.532,100.0,30
18:23:45,5.6393,26.124,26.532,100.0,30
18:23:45,5.6810,26.15,26.532,100.0,30
18:23:45,5.7267,26.15,26.532,100.0,30
18:23:45,5.7691,26.099,26.558,100.0,30
18:23:45,5.8107,26.124,26.558,100.0,30
18:23:45,5.8538,26.15,26.532,100.0,30
18:23:45,5.8970,26.124,26.558,100.0,30
18:23:45,5.9417,26.124,26.558,100.0,30
18:23:45,5.9837,26.124,26.506,100.0,30
18:23:45,6.0255,26.15,26.532,100.0,30
18:23:45,6.0675,26.124,26.558,100.0,30
18:23:46,6.1104,26.175,26.532,100.0,30
18:23:46,6.1537,26.124,26.583,100.0,30
18:23:46,6.1960,26.15,26.558,100.0,30
18:23:46,6.2412,26.15,26.532,100.0,30
18:23:46,6.2856,26.099,26.532,100.0,30
18:23:46,6.3280,26.124,26.558,100.0,30
18:23:46,6.3728,26.124,26.532,100.0,30
18:23:46,6.4158,26.15,26.558,100.0,30
18:23:46,6.4579,26.15,26.558,100.0,30
18:23:46,6.5045,26.15,26.558,100.0,30
18:23:46,6.5486,26.124,26.558,100.0,30
18:23:46,6.5912,26.15,26.558,100.0,30
18:23:46,6.6344,26.15,26.558,100.0,30
18:23:46,6.6764,26.124,26.583,100.0,30
18:23:46,6.7246,26.175,26.532,100.0,30
18:23:46,6.7715,26.15,26.532,100.0,30
18:23:46,6.8176,26.175,26.558,100.0,30
18:23:46,6.8637,26.15,26.558,100.0,30
18:23:46,6.9099,26.15,26.558,100.0,30
18:23:46,6.9610,26.15,26.558,100.0,30
18:23:46,7.0100,26.15,26.558,100.0,30
18:23:46,7.0581,26.201,26.558,100.0,30
18:23:47,7.1034,26.124,26.583,100.0,30
18:23:47,7.1495,26.175,26.558,100.0,30
18:23:47,7.1945,26.175,26.558,100.0,30
18:23:47,7.2417,26.15,26.558,100.0,30
18:23:47,7.2895,26.175,26.583,100.0,30
18:23:47,7.3348,26.15,26.558,100.0,30
18:23:47,7.3826,26.15,26.558,100.0,30
18:23:47,7.4302,26.175,26.558,100.0,30
18:23:47,7.4786,26.15,26.558,100.0,30
18:23:47,7.5304,26.201,26.558,100.0,30
18:23:47,7.5816,26.175,26.558,100.0,30
18:23:47,7.6285,26.175,26.583,100.0,30
18:23:47,7.6785,26.175,26.558,100.0,30
18:23:47,7.7304,26.175,26.558,100.0,30
18:23:47,7.7801,26.175,26.558,100.0,30
18:23:47,7.8306,26.201,26.558,100.0,30
18:23:47,7.8713,26.175,26.558,100.0,30
18:23:47,7.9118,26.175,26.558,100.0,30
18:23:47,7.9554,26.175,26.558,100.0,30
18:23:47,7.9966,26.201,26.558,100.0,30
18:23:47,8.0390,26.175,26.558,100.0,30
18:23:47,8.0819,26.175,26.583,100.0,30
18:23:48,8.1211,26.175,26.558,100.0,30
18:23:48,8.1626,26.175,26.609,100.0,30
18:23:48,8.2054,26.226,26.609,100.0,30
18:23:48,8.2490,26.201,26.558,100.0,30
18:23:48,8.2893,26.201,26.583,100.0,30
18:23:48,8.3315,26.15,26.583,100.0,30
18:23:48,8.3720,26.175,26.583,100.0,30
18:23:48,8.4155,26.175,26.583,100.0,30
18:23:48,8.4570,26.201,26.558,100.0,30
18:23:48,8.4979,26.201,26.532,100.0,30
18:23:48,8.5404,26.175,26.583,100.0,30
18:23:48,8.5838,26.201,26.532,100.0,30
18:23:48,8.6247,26.201,26.583,100.0,30
18:23:48,8.6646,26.201,26.609,100.0,30
18:23:48,8.7051,26.175,26.583,100.0,30
18:23:48,8.7498,26.201,26.583,100.0,30
18:23:48,8.7878,26.201,26.583,100.0,30
18:23:48,8.8289,26.201,26.609,100.0,30
18:23:48,8.8688,26.175,26.583,100.0,30
18:23:48,8.9087,26.201,26.583,100.0,30
18:23:48,8.9506,26.201,26.583,100.0,30
18:23:48,8.9922,26.201,26.583,100.0,30
18:23:48,9.0362,26.201,26.558,100.0,30
18:23:48,9.0789,26.226,26.558,100.0,30
18:23:49,9.1241,26.201,26.583,100.0,30
18:23:49,9.1635,26.252,26.609,100.0,30
18:23:49,9.2070,26.175,26.609,100.0,30
18:23:49,9.2494,26.201,26.609,100.0,30
18:23:49,9.2893,26.201,26.558,100.0,30
18:23:49,9.3298,26.201,26.609,100.0,30
18:23:49,9.3724,26.201,26.583,100.0,30
18:23:49,9.4131,26.226,26.609,100.0,30
18:23:49,9.4560,26.252,26.609,100.0,30
18:23:49,9.4963,26.226,26.583,100.0,30
18:23:49,9.5410,26.226,26.609,100.0,30
18:23:49,9.5835,26.226,26.609,100.0,30
18:23:49,9.6247,26.226,26.609,100.0,30
18:23:49,9.6686,26.226,26.558,100.0,30
18:23:49,9.7090,26.201,26.609,100.0,30
18:23:49,9.7536,26.226,26.609,100.0,30
18:23:49,9.7943,26.226,26.609,100.0,30
18:23:49,9.8383,26.252,26.609,100.0,30
18:23:49,9.8818,26.226,26.609,100.0,30
18:23:49,9.9234,26.226,26.634,100.0,30
18:23:49,9.9671,26.252,26.532,100.0,30
18:23:49,10.0101,26.15,26.634,100.0,30
18:23:49,10.0539,26.226,26.609,100.0,30
18:23:50,10.0963,26.252,26.609,100.0,30
18:23:50,10.1397,26.252,26.609,100.0,30
18:23:50,10.1851,26.252,26.609,100.0,30
18:23:50,10.2277,26.252,26.634,100.0,30
18:23:50,10.2718,26.226,26.609,100.0,30
18:23:50,10.3157,26.252,26.634,100.0,30
18:23:50,10.3565,26.226,26.634,100.0,30
18:23:50,10.3998,26.252,26.634,100.0,30
18:23:50,10.4404,26.252,26.609,100.0,30
18:23:50,10.4817,26.252,26.634,100.0,30
18:23:50,10.5252,26.226,26.634,100.0,30
18:23:50,10.5698,26.252,26.609,100.0,30
18:23:50,10.6136,26.252,26.634,100.0,30
18:23:50,10.6579,26.252,26.66,100.0,30
18:23:50,10.6993,26.277,26.634,100.0,30
18:23:50,10.7420,26.252,26.634,100.0,30
18:23:50,10.7873,26.252,26.609,100.0,30
18:23:50,10.8300,26.226,26.634,100.0,30
18:23:50,10.8743,26.252,26.685,100.0,30
18:23:50,10.9166,26.277,26.634,100.0,30
18:23:50,10.9600,26.277,26.66,100.0,30
18:23:50,11.0055,26.277,26.66,100.0,30
18:23:50,11.0483,26.277,26.634,100.0,30
18:23:50,11.0910,26.277,26.634,100.0,30
18:23:51,11.1387,26.277,26.66,100.0,30
18:23:51,11.1813,26.277,26.66,100.0,30
18:23:51,11.2285,26.277,26.66,100.0,30
18:23:51,11.2733,26.303,26.634,100.0,30
18:23:51,11.3166,26.252,26.66,100.0,30
18:23:51,11.3589,26.277,26.634,100.0,30
18:23:51,11.4044,26.277,26.66,100.0,30
18:23:51,11.4489,26.353,26.634,100.0,30
18:23:51,11.4928,26.303,26.66,100.0,30
18:23:51,11.5394,26.303,26.634,100.0,30
18:23:51,11.5827,26.328,26.66,100.0,30
18:23:51,11.6250,26.303,26.66,100.0,30
18:23:51,11.6693,26.303,26.66,100.0,30
18:23:51,11.7137,26.353,26.66,100.0,30
18:23:51,11.7601,26.353,26.66,100.0,30
18:23:51,11.8059,26.303,26.634,100.0,30
18:23:51,11.8485,26.303,26.66,100.0,30
18:23:51,11.8908,26.328,26.66,100.0,30
18:23:51,11.9326,26.328,26.66,100.0,30
18:23:51,11.9756,26.303,26.685,100.0,30
18:23:51,12.0210,26.328,26.66,100.0,30
18:23:51,12.0669,26.303,26.66,100.0,30
18:23:52,12.1135,26.303,26.685,100.0,30
18:23:52,12.1588,26.328,26.685,100.0,30
18:23:52,12.2071,26.328,26.634,100.0,30
18:23:52,12.2546,26.303,26.685,100.0,30
18:23:52,12.3016,26.328,26.685,100.0,30
18:23:52,12.3507,26.328,26.685,100.0,30
18:23:52,12.3943,26.328,26.685,100.0,30
18:23:52,12.4408,26.328,26.685,100.0,30
18:23:52,12.4880,26.328,26.711,100.0,30
18:23:52,12.5335,26.353,26.685,100.0,30
18:23:52,12.5780,26.353,26.685,100.0,30
18:23:52,12.6246,26.353,26.685,100.0,30
18:23:52,12.6668,26.353,26.685,100.0,30
18:23:52,12.7114,26.379,26.711,100.0,30
18:23:52,12.7562,26.353,26.711,100.0,30
18:23:52,12.8045,26.353,26.711,100.0,30
18:23:52,12.8508,26.328,26.685,100.0,30
18:23:52,12.8964,26.379,26.711,100.0,30
18:23:52,12.9396,26.379,26.711,100.0,30
18:23:52,12.9875,26.379,26.711,100.0,30
18:23:52,13.0315,26.404,26.711,100.0,30
18:23:52,13.0743,26.353,26.711,100.0,30
18:23:53,13.1187,26.379,26.685,100.0,30
18:23:53,13.1618,26.353,26.711,100.0,30
18:23:53,13.2105,26.379,26.736,100.0,30
18:23:53,13.2573,26.379,26.711,100.0,30
18:23:53,13.3038,26.379,26.736,100.0,30
18:23:53,13.3498,26.353,26.736,100.0,30
18:23:53,13.3938,26.379,26.711,100.0,30
18:23:53,13.4417,26.404,26.736,100.0,30
18:23:53,13.4884,26.379,26.736,100.0,30
18:23:53,13.5352,26.404,26.736,100.0,30
18:23:53,13.5787,26.404,26.711,100.0,30
18:23:53,13.6260,26.404,26.736,100.0,30
18:23:53,13.6726,26.404,26.762,100.0,30
18:23:53,13.7178,26.404,26.736,100.0,30
18:23:53,13.7596,26.404,26.762,100.0,30
18:23:53,13.8059,26.404,26.736,100.0,30
18:23:53,13.8473,26.404,26.762,100.0,30
18:23:53,13.8916,26.43,26.762,100.0,30
18:23:53,13.9373,26.404,26.762,100.0,30
18:23:53,13.9797,26.43,26.762,100.0,30
18:23:53,14.0232,26.43,26.787,100.0,30
18:23:53,14.0709,26.43,26.762,100.0,30
18:23:54,14.1154,26.43,26.762,100.0,30
18:23:54,14.1587,26.404,26.762,100.0,30
18:23:54,14.2036,26.43,26.762,100.0,30
18:23:54,14.2465,26.455,26.787,100.0,30
18:23:54,14.2886,26.404,26.762,100.0,30
18:23:54,14.3328,26.43,26.787,100.0,30
18:23:54,14.3755,26.43,26.787,100.0,30
18:23:54,14.4212,26.455,26.787,100.0,30
18:23:54,14.4645,26.481,26.762,100.0,30
18:23:54,14.5115,26.43,26.787,100.0,30
18:23:54,14.5624,26.455,26.813,100.0,30
18:23:54,14.6206,26.43,26.787,100.0,30
18:23:54,14.6675,26.455,26.762,100.0,30
18:23:54,14.7138,26.455,26.736,100.0,30
18:23:54,14.7600,26.455,26.813,100.0,30
18:23:54,14.8077,26.455,26.787,100.0,30
18:23:54,14.8552,26.455,26.787,100.0,30
18:23:54,14.8992,26.43,26.787,100.0,30
18:23:54,14.9438,26.481,26.813,100.0,30
18:23:54,14.9984,26.455,26.787,100.0,30
18:23:54,15.0807,26.43,26.787,100.0,30
18:23:55,15.1600,26.481,26.813,100.0,30
18:23:55,15.2198,26.481,26.762,100.0,30
18:23:55,15.2676,26.481,26.813,100.0,30
18:23:55,15.3348,26.481,26.813,100.0,30
18:23:55,15.4322,26.506,26.813,100.0,30
18:23:55,15.5486,26.481,26.813,100.0,30
18:23:55,15.6670,26.481,26.864,100.0,30
18:23:55,15.7848,26.506,26.813,100.0,30
18:23:55,15.9111,26.506,26.839,100.0,30
18:23:56,16.1127,26.532,26.864,100.0,30
18:23:56,16.2040,26.532,26.864,100.0,30
18:23:56,16.3015,26.532,26.864,100.0,30
18:23:56,16.3978,26.532,26.864,100.0,30
18:23:56,16.4981,26.558,26.839,100.0,30
18:23:56,16.5829,26.532,26.864,100.0,30
18:23:56,16.6955,26.558,26.839,100.0,30
18:23:56,16.7963,26.558,26.864,100.0,30
18:23:56,16.9370,26.583,26.89,100.0,30
18:23:56,17.0434,26.583,26.89,100.0,30
18:23:57,17.1025,26.609,26.89,100.0,30
18:23:57,17.1523,26.583,26.89,100.0,30
18:23:57,17.2006,26.609,26.915,100.0,30
18:23:57,17.2465,26.583,26.915,100.0,30
18:23:57,17.2905,26.609,26.89,100.0,30
18:23:57,17.3361,26.583,26.89,100.0,30
18:23:57,17.3826,26.583,26.89,100.0,30
18:23:57,17.4432,26.634,26.89,100.0,30
18:23:57,17.4985,26.609,26.915,100.0,30
18:23:57,17.5490,26.609,26.915,100.0,30
18:23:57,17.5992,26.558,26.915,100.0,30
18:23:57,17.6476,26.609,26.915,100.0,30
18:23:57,17.6905,26.609,26.89,100.0,30
18:23:57,17.7368,26.609,26.915,100.0,30
18:23:57,17.7836,26.634,26.915,100.0,30
18:23:57,17.8276,26.634,26.941,100.0,30
18:23:57,17.8715,26.634,26.915,100.0,30
18:23:57,17.9121,26.609,26.967,100.0,30
18:23:57,17.9572,26.66,26.941,100.0,30
18:23:57,17.9996,26.634,26.941,100.0,30
18:23:57,18.0397,26.634,26.915,100.0,30
18:23:57,18.0871,26.66,26.89,100.0,30
18:23:58,18.1297,26.66,26.89,100.0,30
18:23:58,18.1710,26.66,26.941,100.0,30
18:23:58,18.2115,26.685,26.967,100.0,30
18:23:58,18.2535,26.634,26.941,100.0,30
18:23:58,18.2948,26.685,26.967,100.0,30
18:23:58,18.3389,26.66,26.967,100.0,30
18:23:58,18.3844,26.685,26.967,100.0,30
18:23:58,18.4259,26.685,26.967,100.0,30
18:23:58,18.4697,26.66,26.941,100.0,30
18:23:58,18.5123,26.736,26.967,100.0,30
18:23:58,18.5541,26.685,26.967,100.0,30
18:23:58,18.5955,26.711,26.967,100.0,30
18:23:58,18.6385,26.711,26.992,100.0,30
18:23:58,18.6817,26.711,26.967,100.0,30
18:23:58,18.7232,26.736,26.967,100.0,30
18:23:58,18.7667,26.711,26.967,100.0,30
18:23:58,18.8090,26.685,26.967,100.0,30
18:23:58,18.8532,26.711,26.992,100.0,30
18:23:58,18.8954,26.736,26.967,100.0,30
18:23:58,18.9400,26.736,26.992,100.0,30
18:23:58,18.9850,26.787,26.992,100.0,30
18:23:58,19.0267,26.736,27.043,100.0,30
18:23:58,19.0752,26.762,26.992,100.0,30
18:23:59,19.1200,26.736,26.992,100.0,30
18:23:59,19.1630,26.736,26.992,100.0,30
18:23:59,19.2047,26.762,26.992,100.0,30
18:23:59,19.2466,26.787,26.992,100.0,30
18:23:59,19.2872,26.762,27.018,100.0,30
18:23:59,19.3295,26.762,27.018,100.0,30
18:23:59,19.3715,26.762,26.992,100.0,30
18:23:59,19.4137,26.787,27.018,100.0,30
18:23:59,19.4542,26.762,27.018,100.0,30
18:23:59,19.4963,26.787,27.018,100.0,30
18:23:59,19.5377,26.762,27.018,100.0,30
18:23:59,19.5812,26.736,26.992,100.0,30
18:23:59,19.6220,26.762,27.043,100.0,30
18:23:59,19.6635,26.762,27.043,100.0,30
18:23:59,19.7068,26.787,27.018,100.0,30
18:23:59,19.7526,26.813,27.018,100.0,30
18:23:59,19.7949,26.787,27.043,100.0,30
18:23:59,19.8418,26.813,27.043,100.0,30
18:23:59,19.8873,26.787,27.018,100.0,30
18:23:59,19.9297,26.813,27.043,100.0,30
18:23:59,19.9733,26.787,27.043,100.0,30
18:23:59,20.0219,26.813,27.043,100.0,30
18:23:59,20.0663,26.813,27.043,100.0,30
18:24:00,20.1075,26.813,27.069,100.0,30
18:24:00,20.1563,26.813,27.043,100.0,30
18:24:00,20.2019,26.813,27.043,100.0,30
18:24:00,20.2446,26.839,27.069,100.0,30
18:24:00,20.2890,26.813,27.043,100.0,30
18:24:00,20.3321,26.839,27.095,100.0,30
18:24:00,20.3776,26.839,27.069,100.0,30
18:24:00,20.4230,26.813,27.069,100.0,30
18:24:00,20.4685,26.839,27.12,100.0,30
18:24:00,20.5114,26.839,27.069,100.0,30
18:24:00,20.5554,26.839,27.095,100.0,30
18:24:00,20.6005,26.813,27.069,100.0,30
18:24:00,20.6442,26.839,27.069,100.0,30
18:24:00,20.6887,26.839,27.069,100.0,30
18:24:00,20.7317,26.915,27.095,100.0,30
18:24:00,20.7748,26.864,27.095,100.0,30
18:24:00,20.8215,26.864,27.095,100.0,30
18:24:00,20.8665,26.864,27.095,100.0,30
18:24:00,20.9096,26.864,27.095,100.0,30
18:24:00,20.9556,26.864,27.12,100.0,30
18:24:00,20.9985,26.864,27.069,100.0,30
18:24:00,21.0414,26.864,27.12,100.0,30
18:24:00,21.0867,26.864,27.095,100.0,30
18:24:01,21.1307,26.864,27.095,100.0,30
18:24:01,21.1743,26.89,27.095,100.0,30
18:24:01,21.2188,26.864,27.095,100.0,30
18:24:01,21.2618,26.839,27.12,100.0,30
18:24:01,21.3076,26.864,27.146,100.0,30
18:24:01,21.3521,26.864,27.095,100.0,30
18:24:01,21.3965,26.915,27.12,100.0,30
18:24:01,21.4408,26.941,27.095,100.0,30
18:24:01,21.4876,26.941,27.095,100.0,30
18:24:01,21.5345,26.915,27.095,100.0,30
18:24:01,21.5785,26.915,27.12,100.0,30
18:24:01,21.6216,26.915,27.172,100.0,30
18:24:01,21.6645,26.915,27.146,100.0,30
18:24:01,21.7069,26.89,27.146,100.0,30
18:24:01,21.7528,26.89,27.12,100.0,30
18:24:01,21.7957,26.941,27.146,100.0,30
18:24:01,21.8371,26.915,27.146,100.0,30
18:24:01,21.8805,26.915,27.146,100.0,30
18:24:01,21.9228,26.941,27.197,100.0,30
18:24:01,21.9698,26.915,27.146,100.0,30
18:24:01,22.0121,26.941,27.172,100.0,30
18:24:01,22.0574,26.941,27.197,100.0,30
18:24:02,22.1060,26.941,27.172,100.0,30
18:24:02,22.1498,26.967,27.146,100.0,30
18:24:02,22.1948,26.941,27.172,100.0,30
18:24:02,22.2403,26.967,27.146,100.0,30
18:24:02,22.2865,26.967,27.172,100.0,30
18:24:02,22.3302,26.967,27.197,100.0,30
18:24:02,22.3745,26.967,27.197,100.0,30
18:24:02,22.4198,26.941,27.197,100.0,30
18:24:02,22.4642,26.967,27.172,100.0,30
18:24:02,22.5072,26.967,27.197,100.0,30
18:24:02,22.5554,26.967,27.197,100.0,30
18:24:02,22.6019,26.967,27.223,100.0,30
18:24:02,22.6468,26.992,27.249,99.926,30
18:24:02,22.6906,26.992,27.223,99.198,30
18:24:02,22.7367,26.992,27.197,99.789,30
18:24:02,22.7803,26.992,27.223,100.0,30
18:24:02,22.8236,26.992,27.223,99.932,30
18:24:02,22.8719,26.967,27.249,100.0,30
18:24:02,22.9170,26.992,27.249,100.0,30
18:24:02,22.9627,27.018,27.249,99.634,30
18:24:02,23.0055,26.992,27.249,99.339,30
18:24:02,23.0482,27.018,27.249,99.925,30
18:24:02,23.0907,26.992,27.249,99.619,30
18:24:03,23.1368,26.992,27.249,100.0,30
18:24:03,23.1807,27.018,27.274,100.0,30
18:24:03,23.2252,27.018,27.223,99.334,30
18:24:03,23.2720,27.018,27.274,100.0,30
18:24:03,23.3166,26.992,27.274,99.487,30
18:24:03,23.3604,26.992,27.274,100.0,30
18:24:03,23.4078,27.018,27.274,100.0,30
18:24:03,23.4532,27.043,27.3,99.642,30
18:24:03,23.4986,27.043,27.274,98.913,30
18:24:03,23.5450,27.043,27.3,99.506,30
18:24:03,23.5907,27.043,27.3,99.209,30
18:24:03,23.6364,27.043,27.274,99.357,30
18:24:03,23.6816,27.069,27.3,99.952,30
18:24:03,23.7252,27.043,27.3,99.204,30
18:24:03,23.7716,27.043,27.274,99.792,30
18:24:03,23.8185,27.043,27.3,100.0,30
18:24:03,23.8664,27.043,27.3,99.944,30
18:24:03,23.9106,27.069,27.3,100.0,30
18:24:03,23.9606,27.069,27.326,99.639,30
18:24:03,24.0107,27.018,27.3,99.354,30
18:24:03,24.0589,27.069,27.326,100.0,30
18:24:04,24.1114,27.069,27.326,99.506,30
18:24:04,24.1633,27.095,27.326,99.68,30
18:24:04,24.2088,27.043,27.326,99.395,30
18:24:04,24.2564,27.069,27.326,100.0,30
18:24:04,24.3049,27.095,27.274,99.993,30
18:24:04,24.3533,27.095,27.326,100.0,30
18:24:04,24.3991,27.069,27.326,99.705,30
18:24:04,24.4453,27.095,27.351,100.0,30
18:24:04,24.4949,27.069,27.351,99.422,30
18:24:04,24.5566,27.095,27.326,100.0,30
18:24:04,24.6466,27.095,27.351,100.0,30
18:24:04,24.7354,27.095,27.351,99.7,30
18:24:04,24.8377,27.12,27.326,99.977,30
18:24:04,24.9018,27.095,27.326,100.0,30
18:24:04,24.9478,27.12,27.351,100.0,30
18:24:04,24.9946,27.12,27.351,99.693,30
18:24:04,25.0380,27.12,27.351,99.84,30
18:24:04,25.0833,27.146,27.351,99.977,30
18:24:05,25.1285,27.146,27.377,99.672,30
18:24:05,25.1735,27.12,27.377,99.368,30
18:24:05,25.2195,27.146,27.377,99.956,30
18:24:05,25.2634,27.146,27.403,99.653,30
18:24:05,25.3085,27.146,27.403,99.343,30
18:24:05,25.3560,27.12,27.351,99.484,30
18:24:05,25.4059,27.146,27.403,100.0,30
18:24:05,25.4539,27.146,27.403,99.643,30
18:24:05,25.5006,27.172,27.403,99.789,30
18:24:05,25.5492,27.172,27.403,99.486,30
18:24:05,25.6001,27.172,27.403,99.637,30
18:24:05,25.6486,27.172,27.403,99.795,30
18:24:05,25.6976,27.146,27.377,99.946,30
18:24:05,25.7467,27.172,27.428,100.0,30
18:24:05,25.7931,27.172,27.403,99.668,30
18:24:05,25.8429,27.197,27.428,100.0,30
18:24:05,25.8966,27.172,27.428,99.392,30
18:24:05,25.9483,27.223,27.403,99.987,30
18:24:05,25.9951,27.172,27.403,99.699,30
18:24:05,26.0408,27.197,27.454,100.0,30
18:24:05,26.0905,27.197,27.454,99.409,30
18:24:06,26.1397,27.197,27.428,99.562,30
18:24:06,26.1879,27.197,27.428,100.0,30
18:24:06,26.2367,27.223,27.428,100.0,30
18:24:06,26.2836,27.223,27.454,99.711,30
18:24:06,26.3313,27.223,27.454,99.407,30
18:24:06,26.3782,27.197,27.454,99.552,30
18:24:06,26.4249,27.223,27.428,100.0,30
18:24:06,26.4736,27.223,27.454,100.0,30
18:24:06,26.5260,27.223,27.428,99.705,30
18:24:06,26.5786,27.223,27.454,100.0,30
18:24:06,26.6258,27.249,27.454,99.864,30
18:24:06,26.6754,27.249,27.428,99.56,30
18:24:06,26.7262,27.249,27.48,100.0,30
18:24:06,26.7747,27.249,27.48,99.268,30
18:24:06,26.8242,27.223,27.454,99.413,30
18:24:06,26.8749,27.249,27.454,100.0,30
18:24:06,26.9266,27.249,27.48,100.0,30
18:24:06,26.9726,27.223,27.48,99.567,30
18:24:06,27.0213,27.249,27.48,100.0,30
18:24:06,27.0665,27.274,27.48,99.712,30
